Date,EmployeeID,Name,Attendance,HoursWorked,CheckIn,CheckOut
29/03/2024,E027,Employee_027,p,7.09,08:51,15:56
2024.01.17,e014,Employee_014,A,,,
24-01-2024, E011,Employee_011,Y,7.27,08:59,16:15
03/16/2024,E027,Employee_027,Y,7.58,08:45,16:20
25/01/2024,E004,Employee_004,P,7.84,08:44,16:35
07 Jan 2024,E001,Employee_001,on-duty,8.75,09:20,18:05
22 Mar 2024,E005,Employee_005,A,,,
01/09/2024,E005,Employee_005,present,7.45,07:41,15:08
2024.01.06,E017,Employee_017,Holiday ,,,
13-Feb-2024,E009,Employee_009,p,8.95,09:27,18:24
03/25/2024,E029,Employee_029,hol,,,
23-Feb-2024, E011,Employee_011,1,7.96,09:05,17:03
03/01/2024,E023,Employee_023,on-duty,6.51,09:21,15:52
14/01/2024,E003,Employee_003,p,8.96,08:56,17:54
28-Feb-2024,e007,Employee_007,A,,,
2024-02-11,E015,Employee_015,On Duty,8.07,08:42,16:46
05-Mar-2024,E009,Employee_009,p,6.43,10:15,16:41
22-Mar-2024,e028,Employee_028,Not Present,,,
01/02/2024, E011,Employee_011,on-duty,8.81,08:15,17:04
2024.02.05,E009,Employee_009,1,8.07,08:48,16:52
03 Jan 2024,E026,Employee_026,p,8.4,09:41,18:05
2024-01-25,E027,Employee_027,L,7.23,08:30,15:44
2024/02/09, E011,Employee_011,present,6.65,08:17,14:56
09/03/2024,e021,Employee_021,,7.05,08:42,15:45
2024.02.13,E026,Employee_026,On Duty,8.48,09:38,18:07
2024-03-20,E012,Employee_012,1,8.41,09:20,17:45
2024-02-06, E022,Employee_022,1,7.55,08:40,16:13
02/03/2024,e021,Employee_021,On Duty,,08:48,15:42
01/31/2024,E013,Employee_013,P,7.92,09:20,17:15
02/16/2024,E008,Employee_008,on-duty,7.83,08:00,15:50
2024/03/01,E013,Employee_013,on-duty,9.6,08:15,17:51
08-Mar-2024,e014,Employee_014,Tardy,7.06,09:23,16:27
19-Jan-2024,E015,Employee_015,Late ,7.08,08:55,16:00
2024/01/29,E030,Employee_030,present,8.06,09:28,17:32
02-02-2024, E022,Employee_022,Y,8.3,09:08,17:26
13 Jan 2024,e021,Employee_021,Absent ,,,
2024-03-08,E010,Employee_010,P,6.94,08:32,15:28
2024/03/30,E010,Employee_010,,7.88,08:46,16:38
2024/02/04,E019,Employee_019,P,7.14,09:04,16:13
2024/01/17,E030,Employee_030,Present ,6.18,09:12,15:23
06-02-2024,E012,Employee_012,on-duty,7.82,09:04,16:54
01/01/2024, E022,Employee_022,Y,8.75,09:29,18:14
04/01/2024,E017,Employee_017,p,7.63,08:59,16:37
21-02-2024,E025,Employee_025,late,8.22,09:01,17:14
2024-01-15,E018,Employee_018,SL,,,
2024.03.01, e001 ,Employee_001,1,8.42,09:40,18:05
07 Jan 2024,E008,Employee_008,H,,,
12 Mar 2024,E016,Employee_016,On Duty,8.46,08:47,17:15
03-Feb-2024,E025,Employee_025,present,10.23,08:56,19:10
2024/03/27, E011,Employee_011,present,8.65,09:00,17:39
14 Jan 2024,E004,Employee_004,Y,7.85,08:38,16:29
2024.02.25,e021,Employee_021,Present ,7.74,09:31,17:16
2024.01.06,e021,Employee_021,present,,09:12,17:08
2024-02-22,E030,Employee_030,p,6.59,08:28,15:03
2024-03-23,E025,Employee_025,Present ,8.01,08:44,16:45
02/15/2024, E022,Employee_022,Absent ,,,
2024-01-03,E015,Employee_015,Tardy,7.9,08:56,16:50
15/02/2024,E004,Employee_004,Absent ,,,
25-Feb-2024,E027,Employee_027,present,7.36,08:19,15:41
2024.02.26,E003,Employee_003,late,8.47,08:39,17:07
2024-03-02,E030,Employee_030,Y,7.99,09:18,17:18
03/28/2024,E001,Employee_001,p,7.5,08:42,16:12
08-02-2024,E019,Employee_019,A,,,
07-Feb-2024,E018,Employee_018,L,8.09,09:24,17:30
01-01-2024,E010,Employee_010,Late ,8.75,08:40,17:25
20-Feb-2024,E025,Employee_025,on-duty,8.41,09:35,18:00
30/03/2024, E011,Employee_011,P,8.94,09:07,18:03
04/03/2024,E010,Employee_010,A,,,
2024/01/01, E011,Employee_011,Y,,09:38,17:30
22/03/2024,E026,Employee_026,Y,8.67,09:12,17:52
2024/03/10,E001,Employee_001,p,9.02,09:50,18:51
25/02/2024,e014,Employee_014,present,8.43,09:09,17:35
24/03/2024,E008,Employee_008,absent,,,
28 Jan 2024,E017,Employee_017,N,,,
2024-02-30,e021,Employee_021,Present ,8.56,08:43,17:17
11/02/2024,E009,Employee_009,On Duty,7.0,08:57,15:57
Feb 30 2024,E002,Employee_002,Late ,9.59,08:21,17:56
03/11/2024,E005,Employee_005,present,7.96,08:59,16:57
01/10/2024,E015,Employee_015,OFF,,,
2024.02.11,E002,Employee_002,on-duty,7.99,08:59,16:59
2024-03-26,E001,Employee_001,Y,7.25,08:53,16:08
2024-01-21,E017,Employee_017,Tardy,8.3,08:24,16:42
03/04/2024,E018,Employee_018,late,8.48,08:55,17:23
2024-02-16, e015 ,Employee_015,Present ,7.28,09:07,16:23
08/03/2024,E004,Employee_004,p,7.73,09:03,16:47
21 Mar 2024, E011,Employee_011,0,,,
24/03/2024,E030,Employee_030,P,8.85,08:59,17:50
2024.02.08,E010,Employee_010,1,8.51,08:51,17:22
2024.03.30,E026,Employee_026,p,7.96,07:45,15:42
21/03/2024,E027,Employee_027,p,8.15,09:24,17:33
27-03-2024,E009,Employee_009,H,,,
17/03/2024,E019,,Present ,8.45,08:42,17:09
23-Mar-2024,E003,Employee_003,P,7.73,08:23,16:06
11/03/2024,e021,Employee_021,P,9.25,10:06,19:21
2024-02-18,E001,Employee_001,p,8.45,08:57,17:24
2024.01.16,E024,Employee_024,N,,,
09-03-2024,E010,Employee_010,S,,,
2024/02/22,E006,Employee_006,p,9.14,08:42,17:50
05-Jan-2024,E020,Employee_020,1,6.72,08:50,15:33
09-Mar-2024,E025,Employee_025,,,,
2024.03.21,E008,Employee_008,Present ,8.28,09:31,17:48
06-03-2024,E025,Employee_025,P,5.8,09:55,15:43
2024/02/19,e028,Employee_028,on-duty,7.01,08:40,15:41
09 Feb 2024,E020,Employee_020,S,,,
05/02/2024,E006,Employee_006,Present ,8.31,09:42,18:01
11/02/2024,e021,Employee_021,present,7.84,08:18,16:08
2024.03.06,E005,Employee_005,A,,,
2024/03/27, E022,Employee_022,present,7.47,08:27,15:55
27-Feb-2024,e007,Employee_007,present,6.39,09:27,15:50
01/07/2024,E012,Employee_012,p,8.16,09:00,17:09
03/03/2024,E025,Employee_025,On Duty,7.97,08:42,16:40
2024-02-14, E011,Employee_011,1,8.2,09:13,17:25
02/12/2024,E026,Employee_026,Y,8.09,09:16,17:21
11 Feb 2024,E027,Employee_027,sick,,,
01/02/2024,E026,Employee_026,Absent ,,,
17-Jan-2024,E003,Employee_003,,,08:56,17:19
02-01-2024,e014,Employee_014,P,8.29,09:19,17:36
2024/02/20,E008,Employee_008,Present ,7.71,09:12,16:54
2024/03/04,E019,Employee_019,on-duty,8.28,09:10,17:27
27/01/2024,E017,Employee_017,Absent ,,,
2024.02.27,E010,Employee_010,A,,,
01-Mar-2024, E022,Employee_022,p,9.32,08:34,17:53
21-Feb-2024,e014,Employee_014,present,7.77,09:19,17:06
01/11/2024, e021 ,Employee_021,Late ,7.07,09:14,16:18
02/14/2024, E022,Employee_022,On Duty,6.35,09:28,15:49
27 Mar 2024,E026,Employee_026,A,,,
26-01-2024,E005,Employee_005,Y,8.39,08:34,16:58
04 Feb 2024, E022,Employee_022,p,7.53,09:03,16:35
02/17/2024,e007,Employee_007,P,8.79,08:39,17:59
15/01/2024, E011,Employee_011,1,10.15,08:18,18:27
07-Jan-2024,E030,Employee_030,P,8.57,08:58,17:32
08/02/2024,E030,Employee_030,present,7.16,10:16,17:25
17-Feb-2024,e028,Employee_028,Y,8.42,09:23,17:48
09/01/2024,E015,Employee_015,on-duty,9.58,08:53,18:28
14-01-2024,E005,Employee_005,Absent ,,,
07 Jan 2024, e028 ,Employee_028,present,11.09,09:36,20:41
01/08/2024,e028,Employee_028,On Duty,10.06,08:11,18:15
2024-02-29,e028,Employee_028,p,9.03,08:51,17:53
2024-03-01,E010,EMPLOYEE 010,P,8.73,08:57,17:41
2024.02.03,e014,Employee_014,Y,8.29,08:37,16:55
01/03/2024,E012,Employee_012,N,,,
2024/03/28,E015,Employee_015,N,,,
2024-01-12,E016,Employee_016,p,7.76,08:49,16:34
2024.02.02,E003,Employee_003,P,8.79,08:35,17:22
01/24/2024, e020 ,Employee_020,1,7.68,09:13,16:54
2024/03/19,E013,Employee_013,1,7.99,08:44,16:43
14/03/2024,E015,Employee_015,sick,,,
2024-03-01,E008,Employee_008,P,8.1,08:53,16:59
15-Feb-2024, e015 ,Employee_015,present,7.35,09:16,16:37
12 Mar 2024,E006,Employee_006,p,7.24,09:45,17:00
16-01-2024,E008,Employee_008,Present ,8.32,09:52,18:11
2024-02-09,E030,Employee_030,P,7.97,08:38,16:36
2024.02.22,e014,Employee_014,Absent ,,,
02-03-2024,E027,Employee_027,On Duty,6.26,08:59,15:15
2024.01.11,E001,Employee_001,P,5.68,09:07,14:47
24/03/2024,E005,Employee_005,Present ,6.33,08:21,14:41
16/01/2024,E010,Employee_010,S,,,
01/02/2024,E013,Employee_013,absent,,,
2024/03/11,E020,Employee_020,N,,,
2024/03/09,E020,Employee_020,p,7.65,08:48,16:27
2024.02.11,E030,Employee_030,On Duty,6.76,09:05,15:51
01/01/2024,E008,Employee_008,present,10.62,09:23,20:00
2024-01-16,E025,Employee_025,p,8.5,08:16,16:46
15-03-2024,E024,Employee_024,Present ,7.8,08:48,16:36
10 Feb 2024,E012,Employee_012,on-duty,6.77,09:17,16:03
2024-02-06,E029,Employee_029,1,6.81,08:36,15:25
16/01/2024,e014,Employee_014,Present ,8.26,09:20,17:36
2024.01.01,E006,Employee_006,Present ,8.9,08:11,17:05
2024-01-29,E002,Employee_002,present,6.61,08:46,15:22
2024.03.03,E009,Employee_009,On Duty,7.98,08:54,16:52
2024.01.11, e027 ,Employee_027,on-duty,9.24,10:08,19:23
2024/03/12,e007,Employee_007,A,,,
21-Mar-2024,E013,Employee_013,N,,,
2024.02.18,E025,Employee_025,Y,6.94,09:15,16:11
30 Jan 2024,E023,Employee_023,present,7.63,09:25,17:03
24/01/2024,E005,Employee_005,Not Present,,,
13/01/2024,e028,Employee_028,N,,,
2024-01-21,E004,Employee_004,Present ,7.34,08:13,15:34
32/13/2024,E003,Employee_003,Y,6.98,09:19,16:18
2024/01/11,E023,Employee_023,1,6.89,09:31,16:24
03-Mar-2024,E008,Employee_008,1,8.46,09:07,17:34
2024-03-30,E025,Employee_025,Y,8.51,08:37,17:08
2024.03.11,E030,Employee_030,P,5.41,09:12,14:37
2024/03/19,E029,Employee_029,On Duty,8.32,08:58,17:18
03/18/2024,E020,Employee_020,A,,,
24/03/2024,E009,Employee_009,1,8.29,08:41,16:58
2024-02-12,e021,Employee_021,P,8.5,09:07,17:37
2024-01-28,e021,Employee_021,Present ,9.06,08:06,17:09
04-03-2024,E015,Employee_015,Not Present,,,
16 Jan 2024,E006,Employee_006,Present ,8.76,09:13,17:58
11-01-2024,E008,Employee_008,SL,,,
03/09/2024, E011,Employee_011,Present ,8.49,08:11,16:41
2024.02.13,E013,Employee_013,P,7.12,09:49,16:56
11-Jan-2024,E029,Employee_029,Y,6.61,08:54,15:31
09-Jan-2024,E030,Employee_030,Absent,9.24,08:32,16:38
26-02-2024,E025,Employee_025,hol,,,
27-02-2024,E009,Employee_009,A,,,
16-01-2024,E030,Employee_030,on-duty,8.26,08:44,17:00
28/03/2024,E010,Employee_010,p,8.87,08:18,17:10
2024/03/19,E010,Employee_010,p,8.36,09:26,17:48
04 Jan 2024,e028,Employee_028,S,,,
2024.03.06, E022,Employee_022,1,7.38,08:31,15:54
2024.02.21,e028,Employee_028,p,6.55,09:12,15:45
2024.03.26,E009,Employee_009,p,6.06,09:04,15:07
2024.02.04,E010,Employee_010,1,7.92,09:13,17:08
16-Jan-2024,E017,Employee_017,P,8.8,08:18,17:06
27/03/2024,E027,Employee_027,Present ,8.75,09:30,18:15
2024-03-21,E030,Employee_030,On Duty,7.81,07:27,15:16
2024/03/06,E020,Employee_020,on-duty,5.41,08:41,14:05
09-Feb-2024,E029,Employee_029,Present ,8.08,08:47,16:52
2024.02.15,e007,Employee_007,0,,,
2024.03.04,E012,Employee_012,Absent ,,,
06/03/2024,E026,Employee_026,N,,,
01/26/2024,E027,Employee_027,P,7.38,09:19,16:42
19 Jan 2024,E029,EMPLOYEE 029,P,9.04,09:32,18:34
29-02-2024,E017,Employee_017,Y,9.79,08:56,18:43
2024.03.22, E022,Employee_022,p,6.96,08:58,15:56
2024.03.12,E002,Employee_002,present,10.49,09:13,19:43
2024-02-04,E020,Employee_020,A,,,
06 Feb 2024,E013,,On Duty,7.35,08:10,15:31
02/11/2024,e028,,On Duty,7.22,09:25,16:38
2024/03/07,E019,Employee_019,SL,,,
03/01/2024,E025,,p,8.63,09:59,18:37
25-Feb-2024,E016,Employee_016,absent,,,
2024-03-24, E022,Employee_022,on-duty,7.41,09:27,16:51
01/26/2024,E006,Employee_006,absent,,,
2024-01-18,E002,Employee_002,1,8.01,07:58,15:59
25 Jan 2024,E012,Employee_012,,8.65,08:57,17:36
2024.03.20,e014,Employee_014,Y,6.99,09:11,16:10
18/01/2024,e021,Employee_021,N,,,
17 Mar 2024,E029,Employee_029,p,8.34,09:05,17:25
26 Jan 2024,E016,Employee_016,Present ,,08:57,16:17
19-Feb-2024,E010,Employee_010,1,9.72,08:13,17:56
07 Mar 2024,E023,Employee_023,SL,,,
15-02-2024,E012,Employee_012,Y,7.39,09:12,16:35
18-Mar-2024, E022,Employee_022,On Duty,9.21,09:54,19:06
13-Jan-2024,E015,Employee_015,N,,,
24-Feb-2024,e014,Employee_014,Present ,6.6,08:57,15:33
03/12/2024,E009,Employee_009,Not Present,,,
02/09/2024,E015,Employee_015,Y,6.76,09:12,15:58
27-02-2024,E005,Employee_005,Present ,8.53,08:46,17:18
03/20/2024,E004,Employee_004,absent,,,
2024.03.10, E011,Employee_011,Y,7.24,08:09,15:24
29/02/2024,E024,Employee_024,on-duty,7.39,08:42,16:05
08-01-2024,E029,Employee_029,1,7.38,08:37,16:00
05/01/2024,E008,Employee_008,p,8.17,08:50,17:00
12/01/2024,E025,Employee_025,Present ,8.93,09:32,18:28
06 Jan 2024,E015,Employee_015,Present ,7.93,08:58,16:54
02/20/2024, E011,Employee_011,A,,,
2024.03.30,e021,Employee_021,present,5.93,08:57,14:53
13 Feb 2024,E030,Employee_030,on-duty,8.86,09:06,17:57
2024-03-18,E009,Employee_009,P,7.58,09:38,17:13
2024.01.16,E023,Employee_023,p,9.72,09:12,18:55
2024.03.07,E018,Employee_018,1,7.91,08:44,16:39
18-Mar-2024,E013,Employee_013,late,8.75,08:57,17:42
2024.03.09,E003,Employee_003,on-duty,9.12,08:47,17:54
16/03/2024,E003,Employee_003,p,7.14,08:03,15:12
2024-03-12,E008,Employee_008,absent,,,
2024-03-16,E006,Employee_006,present,5.81,09:53,15:41
04/01/2024,E008,Employee_008,Absent ,,,
03/02/2024,E010,Employee_010,present,7.23,10:19,17:32
04-02-2024,E004,Employee_004,On Duty,10.21,09:03,19:16
08 Mar 2024,E005,Employee_005,On Duty,7.62,09:21,16:58
2024.03.30, e002 ,Employee_002,Absent,,,
15/01/2024,E030,Employee_030,on-duty,7.39,09:00,16:24
19-01-2024, E011,Employee_011,Y,6.71,09:43,16:26
25 Mar 2024,E001,Employee_001,p,7.3,09:02,16:20
01/10/2024,e007,Employee_007,Holiday ,,,
2024.01.06,E029,Employee_029,,,,
15/01/2024,e014,EMPLOYEE 014,Absent ,,,
2024/02/14,e021,Employee_021,Absent ,,,
03/27/2024,e014,Employee_014,Present ,8.19,08:52,17:03
23-Feb-2024,E002,Employee_002,present,8.74,10:04,18:49
24-02-2024,E024,Employee_024,p,8.61,08:24,17:01
20-02-2024,E017,Employee_017,Present ,7.74,08:23,16:07
25 Jan 2024, E022,Employee_022,present,7.46,08:52,16:19
29/01/2024,e028,Employee_028,Absent ,,,
2024-02-28,E030,Employee_030,Not Present,,,
17/01/2024,E004,Employee_004,On Duty,6.68,09:34,16:15
08-03-2024,E012,Employee_012,Tardy,7.32,09:30,16:49
2024/01/10, E022,Employee_022,on-duty,8.04,09:10,17:12
22/03/2024,E018,Employee_018,Y,8.8,09:30,18:18
14-Mar-2024,E018,Employee_018,present,7.94,09:31,17:27
27 Jan 2024,E001,Employee_001,1,8.53,08:59,17:31
2024.01.19,E009,Employee_009,Present ,8.73,09:17,18:01
03/06/2024,e014,Employee_014,p,7.01,09:29,16:30
2024/03/29,E012,Employee_012,holiday,,,
27-Jan-2024,E003,Employee_003,Absent ,,,
03-03-2024,E030,Employee_030,Y,7.81,08:47,16:35
2024/02/03,E018,Employee_018,1,8.99,08:52,17:52
2024-03-15,e021,Employee_021,Y,8.43,09:23,17:49
2024-01-23,e014,Employee_014,P,6.81,09:07,15:56
01/23/2024,E027,Employee_027,Not Present,,,
2024.01.30,E006,Employee_006,hol,,,
16 Jan 2024,E009,Employee_009,S,,,
2024.03.07,E010,Employee_010,on-duty,7.46,09:28,16:56
04-Mar-2024,e021,Employee_021,present,8.14,09:03,17:11
12-Feb-2024,E008,Employee_008,H,,,
26 Jan 2024,E003,Employee_003,on-duty,9.24,10:05,19:19
01/05/2024,E002,Employee_002,p,8.21,09:21,17:34
2024-01-24,E010,Employee_010,p,7.34,08:49,16:09
2024/03/28, E022,Employee_022,Y,8.51,09:39,18:10
2024-02-18,E005,Employee_005,P,8.75,09:34,18:19
05-Mar-2024,E029,Employee_029,L,5.89,10:10,16:03
10-03-2024,E017,Employee_017,L,7.43,09:04,16:30
02/01/2024,E002,Employee_002,Absent ,,,
12/03/2024,E025,Employee_025,on-duty,7.3,08:31,15:49
2024/02/28, E011,Employee_011,On Duty,6.75,09:13,15:58
03/10/2024,E002,Employee_002,0,,,
03 Jan 2024,E010,Employee_010,Holiday ,,,
23-Mar-2024,E017,Employee_017,p,8.41,08:44,17:09
07/02/2024,E010,,on-duty,8.94,08:37,17:33
28-Mar-2024,E023,Employee_023,present,6.55,09:10,15:43
09/02/2024,e021,Employee_021,Y,6.69,09:23,16:04
21-Feb-2024,E002,Employee_002,p,5.7,08:53,14:35
29/03/2024,E029,Employee_029,On Duty,7.79,08:38,16:26
2024/02/11,E013,Employee_013,present,6.3,08:54,15:12
2024.01.09,E026,Employee_026,1,7.39,08:55,16:19
2024.03.16,E015,Employee_015,holiday,,,
18 Feb 2024,E019,Employee_019,On Duty,9.36,08:31,17:53
04-03-2024,E023,Employee_023,Y,8.2,08:57,17:09
17 Jan 2024,E025,Employee_025,Y,8.08,08:58,17:03
12-Jan-2024,E010,Employee_010,p,8.96,08:48,17:45
22/03/2024,E010,Employee_010,P,8.89,09:09,18:03
2024/03/22,E025,Employee_025,Y,6.84,09:16,16:06
2024.01.27,E019,Employee_019,On Duty,7.4,09:30,16:54
2024/02/01,E001,Employee_001,On Duty,7.66,08:43,16:23
20 Mar 2024,E008,Employee_008,Y,7.21,08:45,15:58
25-Jan-2024,E025,Employee_025,P,9.58,08:48,18:22
02 Feb 2024,E019,Employee_019,0,,,
2024.03.23,e021,Employee_021,,7.57,08:38,16:13
2024-01-03,E002,Employee_002,p,8.53,09:05,17:37
2024/02/29,E006,Employee_006,On Duty,8.7,09:27,18:09
23-02-2024,E013,Employee_013,Sick ,,,
11-Jan-2024,E025,Employee_025,On Duty,7.47,08:39,16:07
25/01/2024,E004,Employee_004,Present,7.61,08:44,16:35
2024/01/05, E022,Employee_022,absent,,,
27 Mar 2024,e028,Employee_028,present,8.93,08:36,17:31
22-02-2024,E008,Employee_008,Not Present,,,
07-Jan-2024,e014,Employee_014,Late ,7.86,09:39,17:30
22 Jan 2024,E017,Employee_017,H,,,
2024-03-10,E012,Employee_012,On Duty,6.7,08:25,15:07
13 Jan 2024,E001,Employee_001,on-duty,7.85,09:26,17:17
2024/03/26, E022,Employee_022,Not Present,,,
02 Jan 2024,e028,Employee_028,on-duty,6.82,09:02,15:51
2024/01/12,E029,Employee_029,0,,,
2024-03-24, E011,Employee_011,L,8.1,09:21,17:27
2024-02-22,E009,Employee_009,N,,,
11-03-2024,E017,Employee_017,Present ,7.48,09:30,16:59
03/10/2024,E025,Employee_025,Y,7.28,09:47,17:04
32/13/2024,E024,Employee_024,1,8.38,08:36,16:58
09 Mar 2024,E002,Employee_002,Tardy,8.56,09:30,18:03
2024/01/10,E008,Employee_008,SL,,,
2024/03/14, E011,Employee_011,1,6.98,09:20,16:19
24-02-2024,E024,Employee_024,Late,8.26,08:24,17:01
13-Jan-2024, E022,Employee_022,P,7.82,08:29,16:18
14/03/2024,E003,Employee_003,P,8.52,08:47,17:18
18 Feb 2024,E012,Employee_012,p,9.16,08:41,17:50
16-02-2024, e011 ,Employee_011,0,,,
04 Feb 2024,E005,Employee_005,p,8.36,08:26,16:48
03/17/2024,E006,Employee_006,A,,,
03/06/2024,E003,Employee_003,1,9.76,09:15,19:01
2024/01/03,e007,Employee_007,A,,,
05/02/2024,E006,Employee_006,Present ,8.31,09:42,18:01
2024/02/27,E030,Employee_030,Y,8.87,09:08,18:01
2024-03-10,e007,Employee_007,on-duty,7.58,08:37,16:12
04/01/2024,E024,Employee_024,on-duty,8.4,09:04,17:28
01/09/2024,E006,Employee_006,present,8.82,09:32,18:21
2024.02.17,E030,Employee_030,On Duty,9.51,09:06,18:36
2024/02/04,E003,EMPLOYEE 003,Present ,8.69,09:32,18:13
2024-02-02,e021,Employee_021,On Duty,7.37,09:33,16:56
14 Jan 2024, E022,Employee_022,Y,6.36,09:30,15:52
05-Feb-2024,E013,Employee_013,On Duty,7.54,08:42,16:14
2024/01/04,E027,Employee_027,Late ,7.88,09:03,16:56
2024/01/19,E026,Employee_026,on-duty,7.51,09:25,16:56
03/18/2024,E006,Employee_006,Present,6.94,09:04,16:19
09/01/2024,E008,Employee_008,On Duty,6.82,09:36,16:25
23-Jan-2024,E006,Employee_006,holiday,,,
21-Mar-2024,E026,Employee_026,P,9.55,08:50,18:23
04-01-2024,E003,Employee_003,1,8.74,08:34,17:18
01/04/2024,E025,Employee_025,present,7.18,08:57,16:07
15-Feb-2024,E027,Employee_027,N,,,
04-01-2024,E029,Employee_029,P,6.13,08:15,14:22
03/07/2024,E002,Employee_002,L,7.87,08:56,16:48
13/03/2024,e021,Employee_021,L,7.18,08:56,16:07
06/01/2024,E013,Employee_013,Y,7.98,07:47,15:46
01/09/2024,E024,Employee_024,On Duty,7.81,08:48,16:37
2024/03/23,E002,Employee_002,On Duty,9.74,09:39,19:23
2024.02.13,E024,Employee_024,hol,,,
09 Jan 2024,e007,Employee_007,Tardy,8.22,08:40,16:54
2024.03.16, E022,Employee_022,P,7.83,09:59,17:49
26-01-2024,E026,Employee_026,Y,6.74,09:35,16:19
2024/01/19,E013,,present,8.35,09:32,17:53
07-Feb-2024,E004,EMPLOYEE 004,L,8.68,09:24,18:05
03/18/2024,E006,Employee_006,p,7.25,09:04,16:19
20-Jan-2024, E011,Employee_011,Y,7.1,08:50,15:56
29-01-2024,E005,,on-duty,7.33,08:24,15:43
02/18/2024,e021,Employee_021,OFF,,,
not_a_date,E008,Employee_008,0,,,
22-Jan-2024, E022,Employee_022,P,8.12,08:37,16:44
09/02/2024,E001,Employee_001,present,7.18,08:38,15:49
2024.02.27,E027,Employee_027,Absent,,,
2024-01-19,E005,Employee_005,,7.97,08:17,16:15
15/02/2024,E019,Employee_019,A,,,
2024/01/30,e028,Employee_028,P,8.94,08:57,17:53
24 Mar 2024,E018,Employee_018,present,9.42,08:53,18:18
23/01/2024,E017,Employee_017,p,7.0,09:06,16:06
01 Jan 2024,E015,Employee_015,On Duty,6.74,08:57,15:42
02/02/2024,E008,Employee_008,Present ,8.01,08:07,16:07
06 Feb 2024,E027,Employee_027,p,7.14,09:25,16:34
09-Jan-2024,E001,Employee_001,1,6.64,07:54,14:32
2024-02-11,E025,Employee_025,N,,,
2024/03/05,E017,Employee_017,N,,,
23-Jan-2024,E025,Employee_025,0,,,
2024/01/06,E019,Employee_019,1,7.93,08:28,16:24
2024-02-24,E020,Employee_020,p,7.01,08:45,15:46
07/02/2024,E024,Employee_024,0,,,
2024-03-03,E019,,p,8.07,09:08,17:13
2024-02-27,E006,Employee_006,On Duty,8.0,09:52,17:52
01/10/2024,E002,Employee_002,on-duty,8.06,08:25,16:28
19 Feb 2024,E004,Employee_004,on-duty,8.11,09:31,17:38
11/02/2024,E024,,Present ,7.45,09:25,16:52
21 Feb 2024,E018,Employee_018,P,7.46,09:00,16:27
2024-01-08,E005,Employee_005,Not Present,,,
28 Mar 2024,E030,Employee_030,On Duty,8.38,08:44,17:07
01/12/2024,E015,Employee_015,late,8.42,09:21,17:47
28-Jan-2024,E029,Employee_029,1,7.18,09:29,16:40
23-02-2024,E026,Employee_026,p,8.41,08:57,17:22
14/03/2024,E006,Employee_006,Y,10.2,09:01,19:13
2024.03.02,E006,Employee_006,H,,,
2024-99-99,E016,Employee_016,On Duty,8.38,08:31,16:54
01/14/2024,E023,Employee_023,present,8.09,09:37,17:42
27/02/2024,E003,Employee_003,on-duty,8.52,09:16,17:48
12-01-2024,E013,Employee_013,p,10.25,09:07,19:22
02/01/2024,E018,Employee_018,On Duty,6.92,09:35,16:30
03/15/2024,E002,Employee_002,1,8.48,09:22,17:50
28-Feb-2024,E018,Employee_018,1,7.91,08:46,16:41
2024/01/13,E018,Employee_018,present,7.89,08:10,16:03
02/19/2024, E022,Employee_022,On Duty,8.41,09:18,17:43
25-01-2024,E019,Employee_019,S,,,
20-03-2024,E010,Employee_010,late,8.48,09:23,17:52
2024.01.02,E023,Employee_023,on-duty,8.99,09:01,18:01
01/01/2024,E019,Employee_019,Absent ,,,
13-Feb-2024,E020,Employee_020,Tardy,8.07,08:15,16:19
16 Mar 2024,E020,Employee_020,1,6.09,08:44,14:50
2024/02/03,E009,Employee_009,1,7.34,08:15,15:35
16-Feb-2024,E010,Employee_010,Y,7.81,09:08,16:56
2024-01-04,E006,Employee_006,on-duty,7.52,08:15,15:46
19 Feb 2024,E030,Employee_030,Y,8.71,09:21,18:03
17-03-2024,E030,Employee_030,absent,,,
2024-03-20,E023,Employee_023,Tardy,8.7,09:16,17:58
01/06/2024,E030,Employee_030,on-duty,7.65,08:51,16:30
2024-02-23,E009,Employee_009,,9.24,09:39,18:53
24-01-2024,E027,Employee_027,P,7.91,09:17,17:11
07/01/2024,E005,Employee_005,Y,8.59,09:27,18:02
16/01/2024,E018,Employee_018,absent,,,
31-Jan-2024,E004,Employee_004,present,7.36,09:33,16:55
25 Mar 2024,E009,Employee_009,Present ,7.73,09:08,16:51
03-01-2024,E012,Employee_012,P,8.68,09:25,18:05
21 Mar 2024, E011,Employee_011,0,,,
2024/03/04,E009,Employee_009,on-duty,7.92,09:18,17:14
20-03-2024, E022,Employee_022,0,,,
19/03/2024,E015,Employee_015,Y,6.06,09:17,15:21
02/10/2024,E008,Employee_008,Absent ,,,
10 Mar 2024,E008,Employee_008,P,10.69,09:03,19:44
03/30/2024,E013,Employee_013,on-duty,7.92,09:28,17:23
2024/02/05,e014,Employee_014,present,8.98,08:48,17:47
2024-02-20,E029,Employee_029,L,6.73,09:19,16:03
2024/03/14,E016,Employee_016,P,7.24,09:20,16:34
22-Jan-2024,E029,Employee_029,On Duty,7.54,09:24,16:56
28 Mar 2024,e028,Employee_028,hol,,,
2024/03/02,E009,Employee_009,absent,,,
Feb 30 2024,E027,Employee_027,1,8.86,09:32,18:24
01/16/2024,E005,Employee_005,1,9.01,09:25,18:25
